ID,FK_ZAEHLER,DATE,VELO_IN,VELO_OUT,FUSS_IN,FUSS_OUT
345447,Y2G13124875,2019-04-08 14:00:00,1.0,0.0,0.0,0.0
345448,Y2G13124876,2019-04-08 14:00:00,10.0,5.0,0.0,0.0
345449,Y0410090357,2019-04-08 14:00:00,7.0,12.0,10.0,5.0
345450,Y0412032046,2019-04-08 14:00:00,1.0,0.0,3.0,4.0
345451,U15G6121229,2019-04-08 14:00:00,0.0,0.0,8.0,12.0
345452,Y2G13124877,2019-04-08 14:00:00,2.0,1.0,0.0,0.0
345453,Y2G13124878,2019-04-08 14:00:00,2.0,7.0,0.0,0.0
345454,Y2G13124879,2019-04-08 14:00:00,9.0,8.0,0.0,0.0
345455,U15G3063873,2019-04-08 14:00:00,0.0,0.0,3.0,3.0
345456,Y2G14045586,2019-04-08 14:00:00,0.0,0.0,0.0,0.0
345457,Y2H18106792,2019-04-08 14:00:00,9.0,7.0,0.0,0.0
345458,Y2H18106793,2019-04-08 14:00:00,15.0,61.0,0.0,0.0
345459,Y2G14045587,2019-04-08 14:00:00,6.0,0.0,0.0,0.0
345460,U15G3063864,2019-04-08 14:00:00,0.0,0.0,49.0,33.0
345461,U15G3063865,2019-04-08 14:00:00,0.0,0.0,41.0,44.0
345462,YPH15108550,2019-04-08 14:00:00,0.0,0.0,5.0,8.0
345463,ECO09113499,2019-04-08 14:00:00,7.0,0.0,0.0,0.0
345464,ECO09022739,2019-04-08 14:15:00,8.0,6.0,0.0,0.0
345465,Y2H16039396,2019-04-08 14:15:00,29.0,8.0,0.0,0.0
345466,Y0412032046,2019-04-08 14:15:00,1.0,0.0,3.0,8.0
345467,Y0410090357,2019-04-08 14:15:00,3.0,7.0,10.0,2.0
345468,U15G3063866,2019-04-08 14:15:00,0.0,0.0,27.0,15.0
345469,Y2H16069942,2019-04-08 14:15:00,1.0,9.0,0.0,0.0
345470,U15G3063867,2019-04-08 14:15:00,0.0,0.0,61.0,78.0
345471,U15G3063869,2019-04-08 14:15:00,0.0,0.0,3.0,4.0
345472,Y2H16069943,2019-04-08 14:15:00,20.0,10.0,0.0,0.0
345473,YSH18065716,2019-04-08 14:15:00,0.0,0.0,152.0,87.0
345474,U15G3063870,2019-04-08 14:15:00,0.0,0.0,19.0,81.0
345475,U15G3063872,2019-04-08 14:15:00,0.0,0.0,11.0,69.0
345476,U15G3104442,2019-04-08 14:15:00,0.0,0.0,19.0,23.0
345477,U15G3104443,2019-04-08 14:15:00,0.0,0.0,5.0,1.0
345478,U15G3104444,2019-04-08 14:15:00,0.0,0.0,57.0,29.0
345479,U15G3104445,2019-04-08 14:15:00,0.0,0.0,6.0,5.0
345480,U15G3104446,2019-04-08 14:15:00,0.0,0.0,7.0,4.0
345481,ECO09113506,2019-04-08 14:15:00,10.0,5.0,0.0,0.0
345482,ECO09113503,2019-04-08 14:15:00,13.0,9.0,0.0,0.0
345483,Y2G13124875,2019-04-08 14:15:00,1.0,2.0,0.0,0.0
345484,Y2G13124876,2019-04-08 14:15:00,8.0,12.0,0.0,0.0
345485,U15G6121229,2019-04-08 14:15:00,0.0,0.0,5.0,10.0
345486,Y2G13124877,2019-04-08 14:15:00,1.0,0.0,0.0,0.0
345487,Y2G13124878,2019-04-08 14:15:00,5.0,5.0,0.0,0.0
345488,Y2G13124879,2019-04-08 14:15:00,12.0,4.0,0.0,0.0
345489,U15G3063873,2019-04-08 14:15:00,0.0,0.0,5.0,4.0
345490,Y2G14045586,2019-04-08 14:15:00,0.0,0.0,0.0,0.0
345491,Y2H18106792,2019-04-08 14:15:00,8.0,7.0,0.0,0.0
345492,Y2H18106793,2019-04-08 14:15:00,16.0,47.0,0.0,0.0
345493,Y2G14045587,2019-04-08 14:15:00,0.0,0.0,0.0,0.0
345494,U15G3063864,2019-04-08 14:15:00,0.0,0.0,40.0,19.0
345495,U15G3063865,2019-04-08 14:15:00,0.0,0.0,30.0,58.0
345496,YPH15108550,2019-04-08 14:15:00,0.0,0.0,3.0,5.0
345497,ECO09113499,2019-04-08 14:15:00,12.0,0.0,0.0,0.0
345498,ECO09022739,2019-04-08 14:30:00,10.0,7.0,0.0,0.0
345499,ECO09113499,2019-04-08 14:30:00,11.0,0.0,0.0,0.0
345500,U15G3063866,2019-04-08 14:30:00,0.0,0.0,19.0,37.0
345501,Y2H16069942,2019-04-08 14:30:00,4.0,12.0,0.0,0.0
345502,U15G3063867,2019-04-08 14:30:00,0.0,0.0,71.0,69.0
345503,U15G3063869,2019-04-08 14:30:00,0.0,0.0,1.0,13.0
345504,Y2H16069943,2019-04-08 14:30:00,23.0,14.0,0.0,0.0
345505,YSH18065716,2019-04-08 14:30:00,0.0,0.0,127.0,84.0
345506,U15G3063870,2019-04-08 14:30:00,0.0,0.0,29.0,73.0
345507,U15G3063872,2019-04-08 14:30:00,0.0,0.0,10.0,57.0
345508,U15G3104442,2019-04-08 14:30:00,0.0,0.0,12.0,19.0
345509,U15G3104443,2019-04-08 14:30:00,0.0,0.0,11.0,1.0
345510,U15G3104444,2019-04-08 14:30:00,0.0,0.0,60.0,36.0
345511,U15G3104445,2019-04-08 14:30:00,0.0,0.0,8.0,4.0
345512,U15G3104446,2019-04-08 14:30:00,0.0,0.0,5.0,7.0
345513,ECO09113506,2019-04-08 14:30:00,7.0,5.0,0.0,0.0
345514,ECO09113503,2019-04-08 14:30:00,13.0,16.0,0.0,0.0
345515,Y2G13124875,2019-04-08 14:30:00,3.0,3.0,0.0,0.0
345516,Y2G13124876,2019-04-08 14:30:00,6.0,3.0,0.0,0.0
345517,Y0410090357,2019-04-08 14:30:00,1.0,7.0,4.0,12.0
345518,Y0412032046,2019-04-08 14:30:00,1.0,0.0,11.0,2.0
345519,U15G6121229,2019-04-08 14:30:00,0.0,0.0,6.0,13.0
345520,Y2G13124877,2019-04-08 14:30:00,2.0,1.0,0.0,0.0
345521,Y2G13124878,2019-04-08 14:30:00,1.0,9.0,0.0,0.0
345522,Y2G13124879,2019-04-08 14:30:00,8.0,5.0,0.0,0.0
345523,U15G3063873,2019-04-08 14:30:00,0.0,0.0,5.0,3.0
345524,Y2G14045586,2019-04-08 14:30:00,0.0,0.0,0.0,0.0
345525,Y2H18106792,2019-04-08 14:30:00,11.0,6.0,0.0,0.0
345526,Y2H18106793,2019-04-08 14:30:00,13.0,56.0,0.0,0.0
345527,Y2G14045587,2019-04-08 14:30:00,2.0,0.0,0.0,0.0
345528,U15G3063864,2019-04-08 14:30:00,0.0,0.0,28.0,19.0
345529,U15G3063865,2019-04-08 14:30:00,0.0,0.0,25.0,60.0
345530,YPH15108550,2019-04-08 14:30:00,0.0,0.0,7.0,7.0
345531,Y2H16039396,2019-04-08 14:30:00,22.0,14.0,0.0,0.0
345532,ECO09022739,2019-04-08 14:45:00,20.0,3.0,0.0,0.0
345533,YPH15108550,2019-04-08 14:45:00,0.0,0.0,7.0,8.0
345534,Y0412032046,2019-04-08 14:45:00,1.0,0.0,5.0,4.0
345535,Y2H16039396,2019-04-08 14:45:00,31.0,8.0,0.0,0.0
345536,U15G3063866,2019-04-08 14:45:00,0.0,0.0,25.0,22.0
345537,Y2H16069942,2019-04-08 14:45:00,0.0,14.0,0.0,0.0
345538,U15G3063867,2019-04-08 14:45:00,0.0,0.0,44.0,45.0
345539,U15G3063869,2019-04-08 14:45:00,0.0,0.0,3.0,2.0
345540,Y2H16069943,2019-04-08 14:45:00,21.0,9.0,0.0,0.0
345541,YSH18065716,2019-04-08 14:45:00,0.0,0.0,157.0,131.0
345542,U15G3063870,2019-04-08 14:45:00,0.0,0.0,17.0,52.0
345543,U15G3063872,2019-04-08 14:45:00,0.0,0.0,13.0,68.0
345544,U15G3104442,2019-04-08 14:45:00,0.0,0.0,8.0,23.0
345545,U15G3104443,2019-04-08 14:45:00,0.0,0.0,9.0,4.0
345546,U15G3104444,2019-04-08 14:45:00,0.0,0.0,64.0,31.0
345547,U15G3104445,2019-04-08 14:45:00,0.0,0.0,5.0,4.0
345548,U15G3104446,2019-04-08 14:45:00,0.0,0.0,6.0,2.0
345549,ECO09113506,2019-04-08 14:45:00,10.0,8.0,0.0,0.0
345550,ECO09113503,2019-04-08 14:45:00,10.0,19.0,0.0,0.0
345551,Y2G13124875,2019-04-08 14:45:00,4.0,3.0,0.0,0.0
345552,Y2G13124876,2019-04-08 14:45:00,7.0,7.0,0.0,0.0
345553,Y0410090357,2019-04-08 14:45:00,6.0,8.0,6.0,5.0
345554,U15G6121229,2019-04-08 14:45:00,0.0,0.0,6.0,12.0
345555,Y2G13124877,2019-04-08 14:45:00,0.0,3.0,0.0,0.0
345556,Y2G13124878,2019-04-08 14:45:00,0.0,15.0,0.0,0.0
345557,Y2G13124879,2019-04-08 14:45:00,9.0,4.0,0.0,0.0
345558,U15G3063873,2019-04-08 14:45:00,0.0,0.0,4.0,4.0
345559,Y2G14045586,2019-04-08 14:45:00,0.0,0.0,0.0,0.0
345560,Y2H18106792,2019-04-08 14:45:00,6.0,3.0,0.0,0.0
345561,Y2H18106793,2019-04-08 14:45:00,28.0,55.0,0.0,0.0
345562,Y2G14045587,2019-04-08 14:45:00,0.0,0.0,0.0,0.0
345563,U15G3063864,2019-04-08 14:45:00,0.0,0.0,34.0,22.0
345564,U15G3063865,2019-04-08 14:45:00,0.0,0.0,25.0,71.0
345565,ECO09113499,2019-04-08 14:45:00,5.0,4.0,0.0,0.0
345566,ECO09022739,2019-04-08 15:00:00,24.0,5.0,0.0,0.0
345567,U15G3063866,2019-04-08 15:00:00,0.0,0.0,33.0,30.0
345568,Y0410090357,2019-04-08 15:00:00,1.0,5.0,9.0,9.0
345569,U15G3063865,2019-04-08 15:00:00,0.0,0.0,17.0,82.0
345570,Y2H16069942,2019-04-08 15:00:00,1.0,6.0,0.0,0.0
345571,U15G3063867,2019-04-08 15:00:00,0.0,0.0,49.0,60.0
345572,U15G3063869,2019-04-08 15:00:00,0.0,0.0,5.0,6.0
345573,Y2H16069943,2019-04-08 15:00:00,14.0,7.0,0.0,0.0
345574,YSH18065716,2019-04-08 15:00:00,0.0,0.0,194.0,134.0
345575,U15G3063870,2019-04-08 15:00:00,0.0,0.0,14.0,45.0
345576,U15G3063872,2019-04-08 15:00:00,0.0,0.0,15.0,87.0
345577,U15G3104442,2019-04-08 15:00:00,0.0,0.0,19.0,26.0
345578,U15G3104443,2019-04-08 15:00:00,0.0,0.0,13.0,7.0
345579,U15G3104444,2019-04-08 15:00:00,0.0,0.0,46.0,34.0
345580,U15G3104445,2019-04-08 15:00:00,0.0,0.0,5.0,7.0
345581,ECO07091438,2019-04-08 15:00:00,23.0,26.0,0.0,0.0
345582,ECO07111527,2019-04-08 15:00:00,35.0,23.0,23.0,0.0
345583,U15G3104446,2019-04-08 15:00:00,0.0,0.0,6.0,8.0
345584,ECO06040592,2019-04-08 15:00:00,5.0,12.0,0.0,0.0
345585,ECO09113506,2019-04-08 15:00:00,10.0,19.0,0.0,0.0
345586,ECO09113503,2019-04-08 15:00:00,12.0,12.0,0.0,0.0
345587,Y2G13124875,2019-04-08 15:00:00,2.0,2.0,0.0,0.0
345588,Y2G13124876,2019-04-08 15:00:00,7.0,9.0,0.0,0.0
345589,Y0412032046,2019-04-08 15:00:00,0.0,0.0,10.0,9.0
345590,U15G6121229,2019-04-08 15:00:00,0.0,0.0,8.0,16.0
345591,Y2G13124877,2019-04-08 15:00:00,1.0,2.0,0.0,0.0
345592,Y2G13124878,2019-04-08 15:00:00,3.0,12.0,0.0,0.0
345593,Y2G13124879,2019-04-08 15:00:00,7.0,6.0,0.0,0.0
345594,U15G3063873,2019-04-08 15:00:00,0.0,0.0,4.0,2.0
345595,Y2G14045586,2019-04-08 15:00:00,0.0,0.0,0.0,0.0
345596,Y2H18106792,2019-04-08 15:00:00,14.0,11.0,0.0,0.0
345597,Y2H18106793,2019-04-08 15:00:00,18.0,43.0,0.0,0.0
345598,Y2G14045587,2019-04-08 15:00:00,1.0,0.0,0.0,0.0
345599,U15G3063864,2019-04-08 15:00:00,0.0,0.0,40.0,14.0
345600,YPH15108550,2019-04-08 15:00:00,0.0,0.0,5.0,13.0
345601,Y2H16039396,2019-04-08 15:00:00,15.0,12.0,0.0,0.0
345602,ECO09113499,2019-04-08 15:00:00,7.0,1.0,0.0,0.0
345603,ECO09022739,2019-04-08 15:15:00,13.0,2.0,0.0,0.0
345604,U15G3063866,2019-04-08 15:15:00,0.0,0.0,23.0,13.0
345605,U15G3063865,2019-04-08 15:15:00,0.0,0.0,21.0,52.0
345606,Y2H16069942,2019-04-08 15:15:00,1.0,6.0,0.0,0.0
345607,U15G3063867,2019-04-08 15:15:00,0.0,0.0,56.0,50.0
345608,U15G3063869,2019-04-08 15:15:00,0.0,0.0,3.0,1.0
345609,Y2H16069943,2019-04-08 15:15:00,18.0,14.0,0.0,0.0
345610,YSH18065716,2019-04-08 15:15:00,0.0,0.0,189.0,101.0
345611,U15G3063870,2019-04-08 15:15:00,0.0,0.0,21.0,42.0
345612,U15G3063872,2019-04-08 15:15:00,0.0,0.0,11.0,104.0
345613,U15G3104442,2019-04-08 15:15:00,0.0,0.0,8.0,22.0
345614,U15G3104443,2019-04-08 15:15:00,0.0,0.0,8.0,4.0
345615,U15G3104444,2019-04-08 15:15:00,0.0,0.0,56.0,45.0
345616,U15G3104445,2019-04-08 15:15:00,0.0,0.0,8.0,5.0
345617,U15G3104446,2019-04-08 15:15:00,0.0,0.0,6.0,7.0
345618,ECO09113506,2019-04-08 15:15:00,9.0,7.0,0.0,0.0
345619,ECO09113503,2019-04-08 15:15:00,14.0,12.0,0.0,0.0
345620,Y2G13124875,2019-04-08 15:15:00,5.0,4.0,0.0,0.0
345621,Y2G13124876,2019-04-08 15:15:00,5.0,10.0,0.0,0.0
345622,Y0410090357,2019-04-08 15:15:00,6.0,3.0,5.0,11.0
345623,Y0412032046,2019-04-08 15:15:00,2.0,1.0,3.0,4.0
345624,U15G6121229,2019-04-08 15:15:00,0.0,0.0,5.0,8.0
345625,Y2G13124877,2019-04-08 15:15:00,2.0,1.0,0.0,0.0
345626,Y2G13124878,2019-04-08 15:15:00,4.0,5.0,0.0,0.0
345627,Y2G13124879,2019-04-08 15:15:00,9.0,4.0,0.0,0.0
345628,U15G3063873,2019-04-08 15:15:00,0.0,0.0,5.0,3.0
345629,Y2G14045586,2019-04-08 15:15:00,0.0,0.0,0.0,0.0
345630,Y2H18106792,2019-04-08 15:15:00,7.0,4.0,0.0,0.0
345631,Y2H18106793,2019-04-08 15:15:00,17.0,50.0,0.0,0.0
345632,Y2G14045587,2019-04-08 15:15:00,2.0,0.0,0.0,0.0
345633,U15G3063864,2019-04-08 15:15:00,0.0,0.0,51.0,25.0
345634,YPH15108550,2019-04-08 15:15:00,0.0,0.0,8.0,5.0
345635,Y2H16039396,2019-04-08 15:15:00,27.0,12.0,0.0,0.0
345636,ECO09113499,2019-04-08 15:15:00,16.0,2.0,0.0,0.0
345637,ECO09022739,2019-04-08 15:30:00,9.0,3.0,0.0,0.0
345638,ECO09113499,2019-04-08 15:30:00,13.0,5.0,0.0,0.0
345639,Y0412032046,2019-04-08 15:30:00,1.0,0.0,8.0,12.0
345640,U15G3063865,2019-04-08 15:30:00,0.0,0.0,14.0,46.0
345641,Y2H16069942,2019-04-08 15:30:00,3.0,9.0,0.0,0.0
345642,U15G3063867,2019-04-08 15:30:00,0.0,0.0,42.0,51.0
345643,U15G3063869,2019-04-08 15:30:00,0.0,0.0,3.0,1.0
345644,Y2H16069943,2019-04-08 15:30:00,12.0,6.0,0.0,0.0
345645,YSH18065716,2019-04-08 15:30:00,0.0,0.0,201.0,134.0
345646,U15G3063870,2019-04-08 15:30:00,0.0,0.0,19.0,49.0
345647,U15G3063872,2019-04-08 15:30:00,0.0,0.0,11.0,70.0
345648,U15G3104442,2019-04-08 15:30:00,0.0,0.0,30.0,24.0
345649,U15G3104443,2019-04-08 15:30:00,0.0,0.0,5.0,2.0
345650,U15G3104444,2019-04-08 15:30:00,0.0,0.0,59.0,31.0
345651,U15G3104445,2019-04-08 15:30:00,0.0,0.0,6.0,6.0
345652,U15G3104446,2019-04-08 15:30:00,0.0,0.0,4.0,5.0
345653,ECO09113506,2019-04-08 15:30:00,10.0,12.0,0.0,0.0
345654,ECO09113503,2019-04-08 15:30:00,16.0,19.0,0.0,0.0
345655,Y2G13124875,2019-04-08 15:30:00,0.0,4.0,0.0,0.0
345656,Y2G13124876,2019-04-08 15:30:00,6.0,12.0,0.0,0.0
345657,Y0410090357,2019-04-08 15:30:00,5.0,7.0,11.0,3.0
345658,U15G6121229,2019-04-08 15:30:00,0.0,0.0,6.0,8.0
345659,Y2G13124877,2019-04-08 15:30:00,1.0,0.0,0.0,0.0
345660,Y2G13124878,2019-04-08 15:30:00,3.0,13.0,0.0,0.0
345661,Y2G13124879,2019-04-08 15:30:00,15.0,3.0,0.0,0.0
345662,U15G3063873,2019-04-08 15:30:00,0.0,0.0,7.0,5.0
345663,Y2G14045586,2019-04-08 15:30:00,0.0,0.0,0.0,0.0
345664,Y2H18106793,2019-04-08 15:30:00,18.0,45.0,0.0,0.0
345665,Y2G14045587,2019-04-08 15:30:00,1.0,0.0,0.0,0.0
345666,Y2H18106792,2019-04-08 15:30:00,8.0,4.0,0.0,0.0
345667,U15G3063864,2019-04-08 15:30:00,0.0,0.0,33.0,18.0
345668,YPH15108550,2019-04-08 15:30:00,0.0,0.0,7.0,6.0
345669,Y2H16039396,2019-04-08 15:30:00,25.0,4.0,0.0,0.0
345670,U15G3063866,2019-04-08 15:30:00,0.0,0.0,34.0,35.0
345671,ECO09022739,2019-04-08 15:45:00,12.0,5.0,0.0,0.0
345672,Y2H16039396,2019-04-08 15:45:00,31.0,7.0,0.0,0.0
345673,Y0410090357,2019-04-08 15:45:00,5.0,7.0,8.0,7.0
345674,U15G3063866,2019-04-08 15:45:00,0.0,0.0,28.0,22.0
345675,U15G3063865,2019-04-08 15:45:00,0.0,0.0,19.0,52.0
345676,Y2H16069942,2019-04-08 15:45:00,3.0,12.0,0.0,0.0
345677,U15G3063867,2019-04-08 15:45:00,0.0,0.0,36.0,57.0
345678,U15G3063869,2019-04-08 15:45:00,0.0,0.0,5.0,5.0
345679,Y2H16069943,2019-04-08 15:45:00,13.0,10.0,0.0,0.0
345680,YSH18065716,2019-04-08 15:45:00,0.0,0.0,109.0,207.0
345681,U15G3063870,2019-04-08 15:45:00,0.0,0.0,16.0,48.0
345682,U15G3063872,2019-04-08 15:45:00,0.0,0.0,13.0,90.0
345683,U15G3104442,2019-04-08 15:45:00,0.0,0.0,14.0,32.0
345684,U15G3104443,2019-04-08 15:45:00,0.0,0.0,13.0,4.0
345685,U15G3104444,2019-04-08 15:45:00,0.0,0.0,49.0,23.0
345686,U15G3104445,2019-04-08 15:45:00,0.0,0.0,4.0,9.0
345687,U15G3104446,2019-04-08 15:45:00,0.0,0.0,4.0,4.0
345688,ECO09113506,2019-04-08 15:45:00,8.0,11.0,0.0,0.0
345689,ECO09113503,2019-04-08 15:45:00,5.0,19.0,0.0,0.0
345690,Y2G13124875,2019-04-08 15:45:00,3.0,6.0,0.0,0.0
345691,Y2G13124876,2019-04-08 15:45:00,5.0,10.0,0.0,0.0
345692,Y0412032046,2019-04-08 15:45:00,0.0,1.0,5.0,6.0
345693,U15G6121229,2019-04-08 15:45:00,0.0,0.0,6.0,7.0
345694,Y2G13124877,2019-04-08 15:45:00,3.0,1.0,0.0,0.0
345695,Y2G13124878,2019-04-08 15:45:00,3.0,13.0,0.0,0.0
345696,Y2G13124879,2019-04-08 15:45:00,9.0,6.0,0.0,0.0
345697,U15G3063873,2019-04-08 15:45:00,0.0,0.0,6.0,3.0
345698,Y2G14045586,2019-04-08 15:45:00,0.0,0.0,0.0,0.0
345699,Y2H18106793,2019-04-08 15:45:00,25.0,65.0,0.0,0.0
345700,Y2G14045587,2019-04-08 15:45:00,3.0,0.0,0.0,0.0
345701,Y2H18106792,2019-04-08 15:45:00,18.0,4.0,0.0,0.0
345702,U15G3063864,2019-04-08 15:45:00,0.0,0.0,31.0,17.0
345703,YPH15108550,2019-04-08 15:45:00,0.0,0.0,2.0,8.0
345704,ECO09113499,2019-04-08 15:45:00,7.0,2.0,0.0,0.0
345705,ECO09022739,2019-04-08 16:00:00,15.0,5.0,0.0,0.0
345706,U15G3063866,2019-04-08 16:00:00,0.0,0.0,41.0,25.0
345707,U15G3063865,2019-04-08 16:00:00,0.0,0.0,26.0,40.0
345708,Y2H16069942,2019-04-08 16:00:00,2.0,10.0,0.0,0.0
345709,U15G3063867,2019-04-08 16:00:00,0.0,0.0,46.0,57.0
345710,Y2H16069943,2019-04-08 16:00:00,13.0,8.0,0.0,0.0
345711,U15G3063869,2019-04-08 16:00:00,0.0,0.0,3.0,6.0
345712,YSH18065716,2019-04-08 16:00:00,0.0,0.0,156.0,247.0
345713,U15G3063870,2019-04-08 16:00:00,0.0,0.0,8.0,47.0
345714,U15G3063872,2019-04-08 16:00:00,0.0,0.0,8.0,95.0
345715,U15G3104442,2019-04-08 16:00:00,0.0,0.0,22.0,37.0
345716,U15G3104443,2019-04-08 16:00:00,0.0,0.0,8.0,4.0
345717,U15G3104444,2019-04-08 16:00:00,0.0,0.0,68.0,37.0
345718,U15G3104445,2019-04-08 16:00:00,0.0,0.0,11.0,6.0
345719,ECO07091438,2019-04-08 16:00:00,19.0,18.0,0.0,0.0
345720,ECO07111527,2019-04-08 16:00:00,53.0,27.0,27.0,0.0
345721,U15G3104446,2019-04-08 16:00:00,0.0,0.0,3.0,2.0
345722,ECO09113506,2019-04-08 16:00:00,11.0,4.0,0.0,0.0
345723,ECO06040592,2019-04-08 16:00:00,17.0,12.0,0.0,0.0
345724,ECO09113503,2019-04-08 16:00:00,8.0,19.0,0.0,0.0
345725,Y2G13124875,2019-04-08 16:00:00,3.0,2.0,0.0,0.0
345726,Y2G13124876,2019-04-08 16:00:00,4.0,7.0,0.0,0.0
345727,Y0410090357,2019-04-08 16:00:00,5.0,6.0,12.0,4.0
345728,Y0412032046,2019-04-08 16:00:00,0.0,0.0,5.0,3.0
345729,U15G6121229,2019-04-08 16:00:00,0.0,0.0,6.0,12.0
345730,Y2G13124877,2019-04-08 16:00:00,2.0,2.0,0.0,0.0
345731,Y2G13124878,2019-04-08 16:00:00,3.0,10.0,0.0,0.0
345732,Y2G13124879,2019-04-08 16:00:00,7.0,4.0,0.0,0.0
345733,U15G3063873,2019-04-08 16:00:00,0.0,0.0,4.0,2.0
345734,Y2G14045586,2019-04-08 16:00:00,0.0,0.0,0.0,0.0
345735,Y2H18106793,2019-04-08 16:00:00,16.0,39.0,0.0,0.0
345736,Y2G14045587,2019-04-08 16:00:00,0.0,0.0,0.0,0.0
345737,Y2H18106792,2019-04-08 16:00:00,12.0,2.0,0.0,0.0
345738,U15G3063864,2019-04-08 16:00:00,0.0,0.0,50.0,25.0
345739,Y2H16039396,2019-04-08 16:00:00,32.0,13.0,0.0,0.0
345740,YPH15108550,2019-04-08 16:00:00,0.0,0.0,8.0,5.0
345741,ECO09113499,2019-04-08 16:00:00,11.0,1.0,0.0,0.0
345742,ECO09022739,2019-04-08 16:15:00,6.0,7.0,0.0,0.0
345743,ECO09113499,2019-04-08 16:15:00,7.0,1.0,0.0,0.0
345744,Y0412032046,2019-04-08 16:15:00,0.0,1.0,9.0,10.0
345745,U15G3063865,2019-04-08 16:15:00,0.0,0.0,24.0,51.0
345746,Y2H16069942,2019-04-08 16:15:00,1.0,12.0,0.0,0.0
345747,U15G3063867,2019-04-08 16:15:00,0.0,0.0,47.0,69.0
345748,Y2H16069943,2019-04-08 16:15:00,20.0,16.0,0.0,0.0
345749,U15G3063869,2019-04-08 16:15:00,0.0,0.0,8.0,5.0
345750,YSH18065716,2019-04-08 16:15:00,0.0,0.0,144.0,277.0
345751,U15G3063870,2019-04-08 16:15:00,0.0,0.0,15.0,35.0
345752,U15G3104442,2019-04-08 16:15:00,0.0,0.0,10.0,22.0
345753,U15G3063872,2019-04-08 16:15:00,0.0,0.0,33.0,138.0
345754,U15G3104443,2019-04-08 16:15:00,0.0,0.0,2.0,4.0
345755,U15G3104444,2019-04-08 16:15:00,0.0,0.0,64.0,20.0
345756,U15G3104445,2019-04-08 16:15:00,0.0,0.0,4.0,5.0
345757,U15G3104446,2019-04-08 16:15:00,0.0,0.0,4.0,6.0
345758,ECO09113506,2019-04-08 16:15:00,10.0,5.0,0.0,0.0
345759,ECO09113503,2019-04-08 16:15:00,19.0,23.0,0.0,0.0
345760,Y2G13124875,2019-04-08 16:15:00,7.0,8.0,0.0,0.0
345761,Y2G13124876,2019-04-08 16:15:00,11.0,17.0,0.0,0.0
345762,Y0410090357,2019-04-08 16:15:00,9.0,3.0,3.0,3.0
345763,U15G6121229,2019-04-08 16:15:00,0.0,0.0,5.0,6.0
345764,Y2G13124877,2019-04-08 16:15:00,1.0,1.0,0.0,0.0
345765,Y2G13124878,2019-04-08 16:15:00,1.0,7.0,0.0,0.0
345766,Y2G13124879,2019-04-08 16:15:00,19.0,6.0,0.0,0.0
345767,U15G3063873,2019-04-08 16:15:00,0.0,0.0,1.0,0.0
345768,Y2G14045586,2019-04-08 16:15:00,0.0,0.0,0.0,0.0
345769,Y2H18106793,2019-04-08 16:15:00,18.0,37.0,0.0,0.0
345770,Y2G14045587,2019-04-08 16:15:00,0.0,0.0,0.0,0.0
345771,Y2H18106792,2019-04-08 16:15:00,15.0,4.0,0.0,0.0
345772,U15G3063864,2019-04-08 16:15:00,0.0,0.0,52.0,21.0
345773,Y2H16039396,2019-04-08 16:15:00,33.0,8.0,0.0,0.0
345774,YPH15108550,2019-04-08 16:15:00,0.0,0.0,5.0,2.0
345775,U15G3063866,2019-04-08 16:15:00,0.0,0.0,22.0,30.0
345776,ECO09022739,2019-04-08 16:30:00,8.0,6.0,0.0,0.0
345777,YPH15108550,2019-04-08 16:30:00,0.0,0.0,14.0,9.0
345778,Y0410090357,2019-04-08 16:30:00,4.0,5.0,4.0,2.0
345779,U15G3063866,2019-04-08 16:30:00,0.0,0.0,44.0,49.0
345780,U15G3063865,2019-04-08 16:30:00,0.0,0.0,36.0,40.0
345781,Y2H16069942,2019-04-08 16:30:00,2.0,17.0,0.0,0.0
345782,U15G3063867,2019-04-08 16:30:00,0.0,0.0,66.0,67.0
345783,Y2H16069943,2019-04-08 16:30:00,27.0,15.0,0.0,0.0
345784,U15G3063869,2019-04-08 16:30:00,0.0,0.0,4.0,3.0
345785,YSH18065716,2019-04-08 16:30:00,0.0,0.0,156.0,308.0
345786,U15G3063870,2019-04-08 16:30:00,0.0,0.0,20.0,49.0
345787,U15G3104442,2019-04-08 16:30:00,0.0,0.0,28.0,32.0
345788,U15G3063872,2019-04-08 16:30:00,0.0,0.0,21.0,103.0
345789,U15G3104443,2019-04-08 16:30:00,0.0,0.0,5.0,5.0
345790,U15G3104444,2019-04-08 16:30:00,0.0,0.0,65.0,32.0
345791,U15G3104445,2019-04-08 16:30:00,0.0,0.0,11.0,6.0
345792,U15G3104446,2019-04-08 16:30:00,0.0,0.0,4.0,7.0
345793,ECO09113506,2019-04-08 16:30:00,14.0,8.0,0.0,0.0
345794,ECO09113503,2019-04-08 16:30:00,14.0,19.0,0.0,0.0
345795,Y2G13124875,2019-04-08 16:30:00,4.0,4.0,0.0,0.0
345796,Y2G13124876,2019-04-08 16:30:00,9.0,17.0,0.0,0.0
345797,Y0412032046,2019-04-08 16:30:00,0.0,0.0,4.0,4.0
345798,U15G6121229,2019-04-08 16:30:00,0.0,0.0,5.0,10.0
345799,Y2G13124877,2019-04-08 16:30:00,2.0,1.0,0.0,0.0
345800,Y2G13124878,2019-04-08 16:30:00,0.0,16.0,0.0,0.0
